Gene	average_Primordial_follicle	average_Primary_follicle	average_Secondary_follicle	average_Antral_follicle	average_Preovulatory_follicle
ADARB1	0.757462258414358	1.26420649316834	1.56996406212624	1.91458557186535	0.897296654041559
ADARB2	0.729459336057867	1.10964423070412	0.570814994612335	1.11066767621109	0.320600546079682
ADARB2-AS1	0.265198512827516	0.297627480853202	0	0	0
ADAT1	2.67540984810217	2.51350868399946	3.60902440448148	5.1665343276882	6.3127249386975
ADAT2	0.0814178182803851	0.186510165884958	0.0702771714996509	0.0284046890691117	0.00344719795087357
ADAT3	0.257228768928804	0.341155672128679	1.22605966562643	2.36624705506179	0.0341665925581033
ADCK1	0.134840876462501	1.6023984132116	0.207655927220807	0.398427582264174	0.111623427766897
ADCK2	2.52953110504372	3.85139238239265	2.95957429344599	4.77880693736051	1.4647410460736
ADCK3	2.84504735069149	3.98996996154816	2.56362082858938	3.07033718043659	2.96222458435373
ADCK4	0.652435178656148	1.18190355421195	0.728351438468653	0.427855300057478	0.103990899876924
ADCK5	1.22784595351933	1.6594478412415	0.456353272015689	1.6454758419511	0.146050298664074
ADCY1	2.18315616410901	4.1368173373407	0.990868708318629	1.06903438266559	0.21009966051801
ADCY10	0.0130536500280064	0	0	0	0
ADCY10P1	0.0196559320044501	0.0663702566259512	0.168298867481207	0.00693756365457351	0.035365590162183
ADCY2	0.535122232147175	0.648187758570469	0.27755211127871	0.739733588920552	0.756679230797928
ADCY3	5.15710793543924	6.13530165090828	4.90498688568237	5.23010111432333	3.27421385953195
ADCY4	0.00943505481439821	0	0	0	0
ADCY5	5.35069776540641	5.66872030351629	3.76141520391066	5.9279841145496	2.80504607738823
ADCY6	0.174281402311468	0.10343551005336	0.247969013917152	0.0974791433433118	0.00367441687722593
ADCY7	2.00287069350635	3.1202386884294	2.2305328077011	2.97725582446618	2.01126822715558
ADCY8	0.0304755408681058	0	0.0038032752182347	0	0
ADCY9	4.32368756888215	5.08685230647873	3.44650833331	4.02491461950281	1.81608816214739
ADCYAP1	0.0117706829465806	0.125591032148892	0	0	0
ADCYAP1R1	0.188555068621761	0.892683447650117	0.689066754586934	0.295871561572096	0.170940906151153
ADD1	5.0101439292878	5.23811549507347	4.0688752726586	4.64655608491207	4.99546092461785
ADD2	1.74123871543772	2.49207463525281	2.40346970468519	2.66791768863317	1.54507449937792
ADD3	3.72308687924761	4.71987484425913	5.7685779528333	6.18003769283581	8.44308972000074
ADD3-AS1	0.0720090442682132	0.184100159104669	0	0.0499765554208486	0
ADGB	0.109797520660926	0.0730231899855996	0.19013057939022	0.136903183580377	0.128958525341604
ADGRA1	0.0476673481699387	0.180950966677541	0.011365749535229	0	0
ADGRA1-AS1	0	0	0	0	0
ADGRA2	0.104926589496951	0.0252351422465385	0.20417171202854	0.237706772799658	0.0100178385217335
ADGRA3	0.695388549071974	1.44838192639049	1.62309035592045	2.41000411737408	3.88809510008075
ADGRB1	0.0288625324053657	0.000662369987188535	0	0	0
ADGRB2	1.20396233231361	1.93891624656188	0.322091981309802	1.80937465337237	0.662932761739495
ADGRB3	0.0402559762158869	0.199646349224248	0	0.000960221994963805	0.0479171772699754
ADGRD1	3.56458351347894	4.08467553792255	2.70123005821235	3.64811711131113	4.39232653041435
ADGRE1	0	0	0.00539067473352378	0	0
ADGRE2	0.0667056794945491	0.0152086252327689	0.051700507623359	0.016129438178202	0
ADGRE3	0	0	0	0	0
ADGRE4P	0.0338305018727483	0.00763014059146381	0.0447661023275704	0.00190682492863379	0
ADGRE5	0.370951105994197	1.45039638354952	1.01588363479027	1.2856426068376	0.20388282941739
ADGRF1	0.0143521681281663	0.00148937192091396	0.0235020031492572	0.00443038922082508	0
ADGRF2	0.119300391680081	0.00382491839226549	0.0386102494665202	0.0139945243191109	0
ADGRF3	0.0487777555343551	0.00114238297756667	0.0404218153848338	0.00866095737817378	0.0248106453220589
ADGRF4	0.0503933987513409	0	0.00680423647303687	0	0
ADGRF5	0.107983226946349	0.00227295728417588	0.00318957591647188	0.00211817994842955	0
ADGRG1	3.29874925034123	3.74568812378927	3.22577014360086	2.71021382695115	0.521445709560391
ADGRG2	0.325189263668545	1.61394833392806	2.55066542327298	0.618284259563238	0.886717273685499
ADGRG3	1.03135513135549	1.62275040774859	0.0879393857737428	0.0109827543425074	0
ADGRG4	0.0748743183972251	0.00131149137030519	0	0.00179943856999731	0
ADGRG5	0.0245996647110359	0	0.0354400198910099	0	0
ADGRG6	0.606773250971413	1.53472524413096	2.26519999400095	1.39387042423984	2.15392275390004
ADGRG7	0.00627498165462716	0	0.060874154239497	0.09249388234609	0.281405076964235
ADGRL1	2.47708800813794	2.26537312671241	1.49937224090363	2.13837192941581	1.81750078013632
ADGRL2	0.191738839077211	0.0406720924095114	0.0587171659221073	0.0222036309704735	0.0950081789252715
ADGRL3	1.51892851959609	2.56154014769255	0.714487962944309	0.382512222359908	0.485079412791351
ADGRL3-AS1	0	0	0.042668312044039	0	0
ADGRL4	0.0585017471025104	0	0	0	0
ADGRV1	0.562723580930325	1.20240348974019	0.313612618164938	0.361719729972492	0.507469895441349
ADH1A	0.035767217820714	0.0162568359016048	0	0	0
ADH1B	0.0072795785122852	0.0233346694262285	0	0	0.029781641383372
ADH1C	0.00588148953399134	0.00187341584028084	0	0	0
ADH4	0.146730255239502	0	0.0206942548784884	0.00210589971791306	0
ADH5	4.99067517300803	6.10371431257244	4.73766861339067	5.57998724737565	6.83366809235715
ADH6	0	0	0	0	0
ADH7	0.00490671438229412	0	0	0	0
ADHFE1	0.0249729775677097	0.262493626310344	0.0164445395836273	0	0
ADI1	4.29163730805029	5.18883428552858	5.32121487496977	5.62149116584834	4.65786060246728
ADIG	0	0	0	0	0
ADIPOQ	0.0704795766935567	0.00542237581528529	0.0914878511044764	0.00842174610585298	0
ADIPOQ-AS1	0.160967307476858	0.0266085631636917	0.072364980042729	0.0112757342866481	0
ADIPOR1	4.25565034071549	5.28250820923538	4.21829106641822	4.22347310395555	4.92901491934006
ADIPOR2	3.27124910846969	4.02710357547557	4.77019564292592	4.98851533996845	4.80885867266819
ADIRF	0.830263896329408	0.33215883368919	0.189007425110558	0	0
ADK	2.15659069427198	3.760359686483	3.21561053779228	3.77276381069968	4.62614530184137
ADM	0.903497746104012	1.90032047601752	0.413264196214462	0.550463194316653	0
ADM2	0.563802799544793	0.152946348438717	0.217613247536975	0.339349677950218	0.0549439201655288
ADM5	0.128847335285448	0.398085151216327	0.239692715242335	0.590408657601644	0.132803788199485
ADNP	3.61676280551106	4.49649133731161	1.8635834623779	1.95316834200084	1.43970739581895
ADNP-AS1	0.251418054031708	0.742144597440769	0.292897514509836	0.292046592573808	0
ADNP2	1.86309381044408	2.92200709106823	1.64153318199241	2.85514896994166	4.30173920255338
ADO	1.36314025896833	2.39230483384648	3.37547422027288	4.23698515014844	4.55253508374501
ADORA1	0.474790563709284	1.50861788443111	0.309065889091351	0.843133014343708	0.0195025625474596
ADORA2A	0.0454950908995704	0.134268629689925	0.0216637927977068	0.315614368046962	0
ADORA2A-AS1	0.297943331967516	0.56659712056525	0.541977749720712	0.976427521021743	0.608749325621066
ADORA2B	0.298962163814241	0.0552072835362939	0.143539252247042	0.0438802541468574	0.403439356811583
ADORA3	0.00652291776260435	0	3.92787438012812e-05	0	0
ADPGK	2.98065054452613	4.09796614774092	5.54300969988734	6.7452316715439	7.38986173504471
ADPGK-AS1	0.024641544199017	0.0240917047048337	0.0848047661310152	0.150982138435662	0.0217456775783506
ADPRH	0	0.00258002797564497	0	0	0
ADPRHL1	0.114849067365418	0.793394526848488	1.84842433882421	2.24223192995236	1.39948392857135
ADPRHL2	3.05136243353512	4.08440017867383	3.47898059671584	4.13222183064497	0.894357456543897
ADPRM	0.469099338340642	2.51250763409255	4.26571739061909	5.43588563750555	3.93416684174693
ADRA1A	0.503544064378851	0.0149730078170515	0.216374301103326	0.0388877553882075	0
ADRA1B	0.180759116180051	0.672332610897348	0.0316751382504397	0.0473265004429171	0.0122826405819921
ADRA1D	0.00734861637208062	0.00262978049166288	0.0117257703379818	0.0223089246735277	0
ADRA2A	0.106868717709291	0.0286152102136844	0.0457831265579416	0.0384771805472633	0
ADRA2B	0.473090687421387	1.03477881795578	0.431378882660765	2.95582333161731	2.8150091894662
ADRA2C	0.881972310534212	0.232436872217309	0.102022980601288	0.0172588469500946	0
ADRB1	0.407553303871588	0.0761659078198948	0.0271998040522761	0.0701953103812665	0.0771207911092359
ADRB2	0.0707948099926548	0.00186482827949387	0	0	0
ADRB3	0.0640211186134098	0	0.00304844147656117	0	0
ADRBK1	3.31722302157392	3.19031206576595	1.64879857963243	3.23641952048897	1.2636740761158
ADRBK2	1.23286002441192	1.11641613695222	1.19247326566269	0.97414040744667	1.65846198310564
ADRM1	6.76961311590718	6.38770571184498	4.63853372313664	6.35206851058481	4.84482371480065
ADSL	6.38732387651803	7.08489625644595	5.16891279929399	5.80321817751622	5.30676336819369
ADSS	1.95975998498112	2.69242489183127	1.74390967666601	1.44159046666008	1.50822559944766
ADSSL1	0.587569502832363	2.28659263864474	2.72425201392119	2.71979936828476	0.745308691226385
ADTRP	0.226894544938449	0.666966985938799	0.317612114962404	2.04060676554451	2.06966577836787
AEBP1	0.284644210853751	1.10823187571917	0.0388043796951586	0.248303248683256	0
AEBP2	1.97762700571886	2.58376471334362	1.43248741410033	0.652252226211969	0.897857792505986
AEN	2.79739435387219	3.63771909729999	3.92285356519636	5.2105551267923	2.39105304844671
AES	2.44378818190975	1.74038530853762	0.763528014874905	0.452728938400703	0.038700848555434
AFAP1	4.25070493597132	4.65598091401274	3.32403876128329	4.48343714370551	3.15084993398998
AFAP1-AS1	3.72612379049755	3.89955474383852	2.67944540414931	3.35802849033478	2.78739104563356
AFAP1L1	0.0999827705724761	0.0570901497018099	0.010642265392198	0.0123185887711985	0
AFAP1L2	0.848496756788666	1.43921610508542	1.51874288959308	3.36798220359968	2.6474060822398
AFF1	2.71179911750083	3.47777548576807	3.12309963546452	2.11355281522591	1.98092121514891
AFF2	0.050014664071782	0.135530384559153	0.128868162370359	0.139122280166179	0.117783257793466
AFF3	1.12919030602346	1.90787211874927	1.16353162650326	0.879303051831509	0.934701451630154
AFF4	1.3417417296409	1.21320193288454	1.79121035862202	1.90484370895796	2.9550796093513
AFG3L1P	1.20690942884054	2.31392984278233	0.426936186688038	1.40675573376989	2.12741932336988
AFG3L2	3.07809941706454	4.44828492934466	4.56572863747397	4.99793609742593	2.21617389857549
AFM	0	0	0	0	0
AFMID	1.18207883717406	0.691029194409494	1.19075737192129	0.795150097599473	0.0728592811597623
AFP	0	0	0.0106241978776011	0	0.0270391141889738
AFTPH	2.47291979541049	3.45546564099343	1.85018905515923	0.99358419433123	0.747905343584445
AGA	0.210891258887901	1.15345003755979	0.952849963142032	0.476733161326395	0.602039578584846
AGAP1	2.41463768153596	3.56315666861882	2.30313677095205	3.55079916350544	3.14517096707358
AGAP1-IT1	0.17972328457338	1.05011884768106	0.908097693801298	2.79042791437259	0.588416978772677
AGAP11	0.130102800038975	0.0860455654397454	0.0449278645595623	0.0443183930417278	0.19802261876583
AGAP2	0.0940651079383477	0.0311597526827636	0.0189869331536061	0.00991883543663968	0
AGAP2-AS1	0.101810453234933	0.331019343971812	0	0.16288829821052	0.0146875079008077
AGAP3	3.38320150963253	3.83602253344406	3.30962599729285	4.13773909921074	1.70675507699896
AGAP4	0.444066364679993	1.03576480960094	0.486758918121173	0.365935124863411	0.961698030727733
AGAP5	0.437362011273618	0.179194455727621	0.439714986496422	0.16810360439451	0.436001942301258
AGAP6	0.362735333174793	1.07224155849506	0.58105764565072	0.314124940702066	0.696622377235934
AGAP7P	0.517694862266618	0.640419711339758	0.476745678925048	0.293661917322089	0.778855125311211
AGAP9	0.196128328274559	0.11782542613413	0.0914382969505511	0.0340172068424952	0.269315920151867
AGBL1	0.41225139339096	1.04882109536326	0.55859102129806	0.0690695087652005	0.140128062716484
AGBL1-AS1	0	0	0	0	0
AGBL2	0	0	0.0799761244900188	0.001737127627871	0.105721486344553
AGBL3	0.0284178330215035	0.0187128261816906	0	0.00391761952354589	0
AGBL4	0.190300363202425	1.24802580463069	0.511367166464814	0.728593127790091	0.340439064704034
AGBL4-IT1	0	0	0	0	0
AGBL5	3.14834482556261	4.38853682160732	0.44823669754385	1.71872894957473	0.604873599399447
AGBL5-AS1	0.0230407901717986	0	0	0	0
AGER	0.00101955119688024	0	0.00210499919445085	0.00310977295267225	0
AGFG1	1.66687754101332	2.95520573590891	2.83434324601933	2.333561059246	1.68068815950507
AGFG2	3.38046784250106	3.89645350570073	3.60962835044957	4.79651317597429	1.92801600027728
AGGF1	4.58648173709049	5.15642962912267	4.30305355359316	3.5109857070998	4.96004207059892
AGK	3.53594463739525	4.79771970602258	4.2431755022835	5.56843754590181	6.24972953761605
AGL	0.950353397456416	1.75451718067701	1.09270260635893	0.350434140989056	0.600104252621424
AGMAT	1.11277604452027	0.650884245721698	2.62183561248272	2.52817821502453	0.955438721172639
AGMO	2.96580749942001	3.6797025886575	3.02389505829656	2.02862625583805	3.067448496609
AGO1	0.974569943919236	1.2725656940448	1.35493327535733	1.24889310542218	0.802451762818416
AGO2	2.4271333576847	3.41224970601036	3.64784250000972	4.75449077090594	6.87756056675088
AGO3	0.254159617642823	0.645194780901053	0.466936577320084	0.730364161310603	1.11622374998454
AGO4	0.0891880543692734	0.0891704546710727	0.0649926204840425	0.048301220372635	0.0641046451165597
AGPAT1	1.13844202697463	1.00413038006969	0.935968608681513	1.49059965120849	1.72892642849042
AGPAT2	5.86963736132958	5.4751029605691	3.84814029991994	7.16104488731531	1.10706627307034
AGPAT3	2.07853779072086	2.60191896392098	2.57257054456027	3.35351838586462	2.66877657232272
AGPAT4	0.52200616257345	0.696756083750164	0.623888802844694	2.53039732315067	0.976073612786665
AGPAT4-IT1	0.0745418640857559	0.00342935954367847	0.38758043131505	0.0256852489286486	0
AGPAT5	0.70971489969454	1.62303282745021	2.18849653245099	2.33629019542247	2.29478761047894
AGPAT6	2.59212052937563	3.05220010409896	3.09236702345426	3.77214779195326	1.19361496088281
AGPAT9	1.90849580341042	3.01744998877422	3.71115259122276	3.23968624127608	4.52838309978859
AGPS	0.71348116477393	1.48747998859488	1.22344464748279	1.18727185929774	1.92129891250982
AGR2	0.0477304497904896	0.159619710090218	1.86954280940315	2.17404129083507	0.406255439777241
AGR3	0	0	0	0	0
AGRN	0.295288139060131	0.137265165997493	0.196348958935509	0.28152328912563	0.0153748390262735
AGRP	0.0133193260601324	0	0	0	0.0666087413668813
AGT	0.125799031971685	0.0653581712026662	0	0.04574811332479	0.0394184647055979
AGTPBP1	1.29106454012246	2.5013465185411	2.00164711992158	0.980766712611471	1.55992820347732
AGTR1	0.126545776326216	0.0462665349726237	0.0121469508237907	0.0217828346801359	0
AGTR2	0.103374486031779	0.0357259970077489	0.0252381076529329	0	0
AGTRAP	7.62491424536376	7.48778684666187	5.71581086599584	5.49924123600341	4.34886564659433
AGXT	0	0.1119456320073	0	0	0
AGXT2	0	0	0	0	0
AHCTF1	0.727664367244802	1.91589719742328	2.43981878943527	2.44736253172028	3.22006310219504
AHCTF1P1	0.171010272443954	0.10794104300598	0.477460645270413	0.350715274250238	1.46573023492133
AHCY	4.31631887513836	4.58470911925914	3.39650790452439	6.27951433867385	5.96784825488192
AHCYL1	3.06613439826295	4.34806530819867	3.11136888112854	3.24806550292116	4.01960856274403
AHCYL2	0.459364375714618	0.862542214389281	2.66547684031169	3.17260991303668	1.13502730490705
AHDC1	0.957709790516945	0.191171883985253	0.533750742025563	1.24631149712293	0.304721043013268
AHI1	2.36074368234383	3.12302460429912	3.4147629527033	2.57647257430186	3.30805962369566
AHNAK	0.593251849753597	0.219698839302176	0.202367248374255	0.133448259424575	0
AHNAK2	0.280176043536725	0.0357598068796478	0.0756678538074476	0.0350354867360679	0
AHR	0.544828728589821	0.322591431812641	0.505516547396566	0.229889214295727	0.246027856411533
AHRR	0.239348490245999	0.740015633693276	0.986586029750678	2.45537438262843	0.736392186779855
AHSA1	5.87251153921954	6.96264636166575	5.68387949252916	7.30582200083714	8.25272370278834
AHSA2	1.05913274179716	1.97473509580507	1.74765676921729	1.09775561248029	1.50199424746488
AHSG	0.116872711034309	0	0	0.231859209660331	0.0280704162903124
AHSP	0	0	0	0	0
AICDA	0.339448499104319	0.0332258993529616	0.211215609867631	0.0713500142236612	0
AIDA	2.18775012708181	3.57406921188953	3.94291731566606	3.34194563454674	3.33943989926043
AIF1	0	0.0140583749659523	0	0	0
AIF1L	0.355496915326424	0.215854901097082	0.720606658476891	0.731452884199762	0.218549477772089
AIFM1	5.65002006834158	6.53234771431391	5.89935410704682	6.68085928959775	3.10976052335662
AIFM2	1.32068266107097	2.27108035125823	0.898270916014262	0.878880185829774	0.0628055878400073
AIFM3	0.242137036794067	0.200580004702418	0.127041209745534	0.116761736025192	0.0517419839394692
AIG1	0.9957810988187	1.59179750411238	1.55550103466751	1.44295732712237	1.43318961100218
AIM1	2.35621419840214	3.26174001362763	4.47268486414302	5.27062298932115	5.8825317437336
AIM1L	0.512081615297176	1.7755394233887	0.837970912256833	2.42915525702182	0.576750984905469
AIM2	0.019188396297329	0	0	0	0.0195810597520585
AIMP1	2.8003099770485	3.29058128074544	2.74417589744062	1.55765154931846	1.56437572206727
AIMP2	6.16610018119892	7.33479496682231	2.25104045339723	7.20318041432373	6.66413341707154
AIP	7.11067653665227	7.64614677663398	4.42989534032421	7.64734992436467	4.53684943163897
AIPL1	0.274510404093603	0.0359899179669676	0.142773788934442	0.300725900770099	0.491324130331433
AIRE	0.000961683296508909	0	0.0787058240968418	0.00478933969205377	0
AIRN	0.0178004216611544	0	0.0305738598860761	0	0
AJAP1	0.347853244607971	0.786369160413657	0.578650942888699	0.386591780233275	0.522260518087833
AJUBA	1.73951817827893	2.44377164610995	1.95036413542226	0.466009649076251	0.0859918976930745
AK1	1.49437163368785	2.65382105242576	2.74818301187054	4.32285551686727	3.76157916159397
AK2	2.77735867428393	3.47627172687157	3.62904242725894	4.55594466830623	3.42590173355491
AK3	3.39694350058599	3.15663536931607	4.33776837875894	1.71646179681076	1.29633386112436
AK4	2.09550591290852	3.102176103128	2.57124900590002	2.05576775119682	2.51558529385115
AK5	2.51974479055037	3.04443027728395	4.227109645127	3.0711166253064	2.36147598527458
AK6	4.32496521916555	5.38364091839979	4.96478688279167	4.78482292863656	6.13833042297749
